Date,Price,Open,High,Low,Vol.,Change %,7_day_MA,14_day_MA,21_day_MA,7_day_STD,price_lag1,price_lag2,price_lag3
2018-08-10,98.01,94.99,98.01,93.81,650.00K,4.99%,94.52285714285712,94.0292857142857,90.63714285714283,2.0854313245762506,93.35,92.72,94.06
2018-08-13,99.21,99.69,101.0,98.5,1.38M,1.22%,94.89857142857144,95.14857142857144,91.38809523809525,2.67218654894845,98.01,93.35,92.72
2018-08-15,96.56,99.21,99.21,96.5,157.50K,-2.67%,95.50428571428571,95.87857142857143,92.0204761904762,2.4626060528287304,99.21,98.01,93.35
2018-08-16,95.6,96.0,96.5,95.0,193.00K,-0.99%,95.64428571428572,96.23214285714286,92.68,2.4316171377834235,96.56,99.21,98.01
2018-08-17,95.39,95.55,98.5,94.61,216.50K,-0.22%,95.8342857142857,96.24714285714283,93.3109523809524,2.337326515079868,95.6,96.56,99.21
2018-08-20,98.05,99.0,100.0,97.86,321.50K,2.79%,96.59571428571428,96.11285714285717,93.98285714285714,1.9971133930656373,95.39,95.6,96.56
2018-08-24,97.09,97.01,97.79,96.8,82.00K,-0.98%,97.13,96.07214285714284,94.46142857142856,1.392970447162092,98.05,95.39,95.6
2018-08-27,96.08,96.11,97.37,96.0,213.50K,-1.04%,96.85428571428572,95.68857142857142,94.97095238095235,1.3807106520781844,97.09,98.05,95.39
2018-08-28,94.87,95.11,96.0,94.7,96.00K,-1.26%,96.23428571428572,95.56642857142856,95.5104761904762,1.0905175704356034,96.08,97.09,98.05
2018-08-29,92.98,94.95,94.99,92.5,152.00K,-1.99%,95.72285714285714,95.61357142857145,95.82666666666668,1.622176668201489,94.87,96.08,97.09
2018-08-30,93.07,92.52,94.01,92.51,91.00K,0.10%,95.36142857142856,95.50285714285714,95.94190476190477,1.9103614716542687,92.98,94.87,96.08
2018-08-31,92.49,93.15,93.69,92.1,76.00K,-0.62%,94.94714285714284,95.39071428571428,95.81380952380952,2.1961990975752994,93.07,92.98,94.87
2018-09-03,91.5,92.35,92.35,90.5,404.00K,-1.07%,94.01142857142855,95.30357142857144,95.41238095238096,2.043929455496847,92.49,93.07,92.98
2018-09-04,92.25,91.5,92.5,91.4,197.50K,0.82%,93.32,95.225,95.1547619047619,1.599187293596331,91.5,92.49,93.07
2018-09-05,90.79,92.5,92.75,90.11,126.00K,-1.58%,92.56428571428572,94.70928571428573,94.64714285714284,1.2993569838302563,92.25,91.5,92.49
2018-09-06,88.94,90.05,91.0,88.62,66.00K,-2.04%,91.71714285714286,93.97571428571428,94.28333333333332,1.4677387856348794,90.79,92.25,91.5
2018-09-07,90.26,88.0,90.5,88.0,231.50K,1.48%,91.32857142857142,93.52571428571429,94.1852380952381,1.4374216334745764,88.94,90.79,92.25
2018-09-10,88.51,90.26,90.26,87.0,35.00K,-1.94%,90.67714285714284,93.01928571428572,93.89428571428572,1.545873154409355,90.26,88.94,90.79
2018-09-11,88.31,88.51,88.9,88.01,37.00K,-0.23%,90.08,92.51357142857144,93.62047619047618,1.5361857526569989,88.51,90.26,88.94
2018-09-12,87.44,88.0,88.9,87.0,33.00K,-0.99%,89.5,91.75571428571428,93.36904761904762,1.671207148540534,88.31,88.51,90.26
2018-09-13,88.94,86.51,89.51,86.51,56.00K,1.72%,89.02714285714286,91.17357142857144,93.15904761904764,1.150618881091139,87.44,88.31,88.51
2018-09-14,89.37,89.0,90.35,89.0,87.50K,0.48%,88.82428571428571,90.69428571428573,92.74761904761904,0.8817947066985033,88.94,87.44,88.31
2018-09-17,88.44,88.5,89.85,86.5,82.00K,-1.04%,88.75285714285714,90.235,92.23476190476192,0.8910614323322865,89.37,88.94,87.44
2018-09-18,89.97,88.0,90.5,87.36,109.50K,1.73%,88.71142857142857,90.02,91.92095238095236,0.8125972469273272,88.44,89.37,88.94
2018-09-19,89.06,89.0,90.05,89.0,25.00K,-1.01%,88.79,89.73357142857142,91.6095238095238,0.8164557550777598,89.97,88.44,89.37
2018-09-24,86.25,86.01,88.65,86.0,73.50K,-3.16%,88.49571428571429,89.28785714285713,91.17428571428572,1.2658706772131731,89.06,89.97,88.44
